Age,Age_Group,Gender,Education_Label,Department,MonthlyIncome,JobLevel,YearsAtCompany,OverTime,Attrition,Attrition_Binary,AI_Risk_Score_LR,AI_Risk_Score_RF,AI_Flag_LR,AI_Flag_RF
31,26-35,Male,College,Sales,3067,1,2,0,No,0,0.15165062968170867,0.02,0,0
38,36-45,Male,Master,Research & Development,5321,2,8,0,No,0,0.1412600443567336,0.05,0,0
42,36-45,Male,Master,Research & Development,5410,2,4,1,No,0,0.4892062682140587,0.08,0,0
41,36-45,Male,Bachelor,Research & Development,2782,1,5,0,No,0,0.02087937656933881,0.01,0,0
47,46-60,Female,Below College,Research & Development,11957,3,13,0,No,0,0.021404048509919175,0.01,0,0
35,26-35,Male,Master,Research & Development,2660,1,2,1,No,0,0.445479271278979,0.1,0,0
22,18-25,Male,College,Research & Development,3375,1,3,0,No,0,0.06549954158468196,0.03,0,0
35,26-35,Male,Master,Research & Development,5098,2,10,0,No,0,0.055268762377011664,0.03,0,0
33,26-35,Female,College,Research & Development,4878,2,9,1,No,0,0.15910556257093417,0.07,0,0
32,26-35,Female,Master,Research & Development,2837,1,6,0,No,0,0.20852659870864032,0.06,0,0
40,36-45,Male,Master,Research & Development,2406,1,1,0,No,0,0.24077234329814265,0.08,0,0
32,26-35,Male,Master,Sales,2269,1,2,0,No,0,0.14240451075589383,0.03,0,0
39,36-45,Male,Below College,Research & Development,4108,2,7,0,No,0,0.14374545733447555,0.08,0,0
38,36-45,Female,Bachelor,Research & Development,13206,3,18,0,No,0,0.016463573376384693,0.0,0,0
32,26-35,Female,Master,Sales,10422,3,14,0,No,0,0.014351846220858281,0.04,0,0
37,36-45,Female,Bachelor,Research & Development,13744,3,16,1,No,0,0.04610551888817624,0.04,0,0
25,18-25,Female,College,Sales,4907,2,5,1,No,0,0.5075077597401285,0.24,1,0
52,46-60,Male,Master,Sales,3482,1,9,0,No,0,0.05923324663322995,0.13,0,0
44,36-45,Male,Bachelor,Research & Development,2436,1,4,1,No,0,0.3161776499846735,0.14,0,0
21,18-25,Male,Below College,Sales,2380,1,2,1,No,0,0.5771744720846235,0.14,1,0
39,36-45,Male,Bachelor,Research & Development,19431,5,6,0,No,0,0.020364318847233293,0.0,0,0
23,18-25,Male,Bachelor,Sales,1790,1,1,0,Yes,1,0.2903210195764739,0.83,0,1
36,36-45,Female,Bachelor,Sales,7644,3,9,0,No,0,0.03655258194040152,0.02,0,0
36,36-45,Female,College,Research & Development,5131,2,4,0,No,0,0.06991854296083501,0.02,0,0
56,46-60,Male,Master,Research & Development,6306,2,13,0,No,0,0.008710609014303356,0.01,0,0
29,26-35,Male,Master,Research & Development,4787,1,2,1,Yes,1,0.617606020989763,0.32,1,0
42,36-45,Male,Bachelor,Research & Development,18880,5,22,0,No,0,0.07826841281881951,0.04,0,0
56,46-60,Male,College,Research & Development,2339,1,10,0,Yes,1,0.04024845408732218,0.71,0,1
41,36-45,Female,Master,Research & Development,13570,4,20,0,No,0,0.0678375754734207,0.02,0,0
34,26-35,Female,Bachelor,Sales,6712,2,8,0,No,0,0.0496434491780405,0.05,0,0
36,36-45,Male,Master,Sales,5406,2,15,0,No,0,0.01642464731465799,0.05,0,0
41,36-45,Male,Bachelor,Sales,8938,2,5,0,No,0,0.03420624272421391,0.03,0,0
32,26-35,Male,Bachelor,Research & Development,2439,1,4,0,No,0,0.103674661264783,0.03,0,0
35,26-35,Female,Master,Human Resources,8837,3,9,1,No,0,0.32837455517248926,0.29,0,0
38,36-45,Female,College,Sales,5343,2,10,0,No,0,0.0643893650788373,0.1,0,0
50,46-60,Male,Master,Sales,6728,2,6,0,Yes,1,0.07110070763761175,0.67,0,1
36,36-45,Female,Master,Sales,6652,2,6,0,No,0,0.132199467971657,0.02,0,0
45,36-45,Female,Bachelor,Sales,4850,2,5,0,No,0,0.0955294760925811,0.02,0,0
40,36-45,Male,Master,Research & Development,2809,1,2,0,No,0,0.05600964457876022,0.02,0,0
35,26-35,Male,Master,Research & Development,5689,2,10,1,No,0,0.28740494956024704,0.06,0,0
40,36-45,Female,Master,Research & Development,2001,1,5,0,No,0,0.027131265857672306,0.05,0,0
35,26-35,Female,Master,Research & Development,2977,1,4,0,No,0,0.0390280641258886,0.02,0,0
29,26-35,Male,College,Research & Development,4025,2,4,1,No,0,0.4196852665120712,0.07,0,0
29,26-35,Female,Master,Research & Development,3785,1,5,0,No,0,0.28366515618242527,0.12,0,0
50,46-60,Male,Bachelor,Sales,10854,3,3,1,Yes,1,0.1985791665447996,0.71,0,1
39,36-45,Female,Below College,Sales,12031,4,20,0,No,0,0.03874700125339775,0.02,0,0
31,26-35,Male,Bachelor,Research & Development,9936,2,9,0,No,0,0.11692320368046333,0.06,0,0
26,26-35,Female,Bachelor,Sales,2966,1,4,0,No,0,0.06363735007824788,0.03,0,0
36,36-45,Male,College,Research & Development,2571,2,5,0,No,0,0.08343255591084017,0.03,0,0
39,36-45,Male,Below College,Research & Development,9991,3,7,0,No,0,0.04758035945746503,0.05,0,0
27,26-35,Male,Bachelor,Research & Development,6142,2,6,1,No,0,0.5201966579638218,0.19,1,0
49,46-60,Male,Bachelor,Sales,5390,2,9,0,No,0,0.020763435254361466,0.04,0,0
34,26-35,Male,Bachelor,Research & Development,4404,2,4,0,No,0,0.0937458791271927,0.05,0,0
